Order ID,Branch Location,Business Name,Is Deleted,Item ID,Item Name,Item Price,Order Item Number,Item Status,Packed Quantity,Quantity,Total Price,Order Date,Order Region,Order Local Area
3351,Lagos,Renuzi Ventures,FALSE,6025869609e73f2f7a59aea7,Knorr Beef 17x50x8g ,9300,MLHHM5OUBN9KW5XUMGQ0UQ0W,Cancelled,20,20,186000,5/8/2021,Lagos,Oshodi-Isolo
3351,Lagos,Renuzi Ventures,FALSE,6025869609e73f2f7a59aea7,Knorr Beef 17x50x8g ,9300,MLSAF3VD0K1KQ45TDA6NV2MA,Delivered,20,20,186000,5/8/2021,Lagos,Alimosho
3350,Lagos,Deeski Store Limited,FALSE,609515e369c51b4e80e71d45,Golden Penny Noodles - 70g,1990,ML9YTRDIFQ0ES7VJI9UQA0RW,Delivered,1,1,1990,5/8/2021,Lagos,Alimosho
3350,Lagos,Deeski Store Limited,FALSE,6095152669c51b4e80e71d43,MALTA GUINNESS CLASSIC CAN - 330ml,3366,MLRT01KLSUREEOCULSPKS4AA,Cancelled,1,1,3366,5/8/2021,Lagos,Alimosho
3350,Lagos,Renuzi Ventures,FALSE,5fbbadadcc62feba7ebd4263,Dove Body Spray Lemon Grass,1000,MLFNRXBIAP0KSB0Z8283PJOG,Cancelled,1,1,1000,5/8/2021,Lagos,Oshodi-Isolo
3350,Lagos,MUL,FALSE,6076c792a6000742949a81bd,MINIMIE SIZZLING VEGGIES - 120gx40 ( 5 IN1 X 8 COMBO PACKS),1363.25,MLGLVKQ0W110WAQMDWEGCD8A,Cancelled,1,1,1363.25,5/8/2021,Lagos,Alimosho
3350,Lagos,MUL,FALSE,6076c792a6000742949a8146,INDOMIE BELLE FULL PACK - 16 X 280GMS,3690,ML00SLL4CMEECR5YZNDIJSRG,Delivered,1,1,3690,5/8/2021,Lagos,Ojo
3349,Lagos,Renuzi Ventures,FALSE,6096520a69c51b4e80e71de8,Close Up - 40g,5050,ML8YASVVNXFKWJUXLG809IVA,Delivered,200,200,1010000,5/8/2021,Lagos,Mushin
3348,Lagos,Renuzi Ventures,FALSE,6096520a69c51b4e80e71de8,Close Up - 40g,5050,MLB4Q4D1JEOEY0KTD0DS9Y2Q,Delivered,50,50,252500,5/8/2021,Lagos,Oshodi-Isolo
3347,Lagos,MUL,FALSE,6076c792a6000742949a81c7,DANO COOLCOW SACHET - 12X900G,4305,MLNLTSY09OHUYBMC0ZMX3NWG,Cancelled,1,1,4305,5/8/2021,Lagos,Oshodi-Isolo
3347,Lagos,Generic Stores,FALSE,60783ce4a6000742949a8257,THREE CROWNS POUCH 12 X 350G,9560,MLKAC0JRN0XK0ZFUKL2LEF6Q,Cancelled,1,1,9560,5/8/2021,Lagos,Ado-Odo/Ota
3346,Lagos,Renuzi Ventures,FALSE,6017191e09e73f2f7a598bd8,Knorr Chicken 17x50x8g ,9471,MLE6XU70CM4EOYT4UVP7FTLW,Cancelled,500,500,4735500,5/8/2021,Lagos,Oshodi-Isolo
3345,Lagos,Renuzi Ventures,FALSE,5fbbadadcc62feba7ebd4226,LIPTON YELLOW TEA 200X2 SACHET,3588,MLZJETGCUUGUG5UOS8H40UCW,Cancelled,15,15,53820,5/8/2021,Lagos,Oshodi-Isolo
3344,Lagos,Renuzi Ventures,FALSE,6017191e09e73f2f7a598bd8,Knorr Chicken 17x50x8g ,9471,MLIXSUWS5SEUWXFZDQVGU2CQ,Delivered,50,50,473550,5/7/2021,Lagos,Oshodi-Isolo
3343,Lagos,Tripple P Dazzled,FALSE,606c7b1069c51b4e80e6f6a0,Milo Sachet 20g,9170,MLBSSB5Y15AK60OZU722NGXQ,Cancelled,14,14,128380,5/7/2021,Lagos,Ikeja
3342,Lagos,Renuzi Ventures,FALSE,6017191e09e73f2f7a598bd8,Knorr Chicken 17x50x8g ,9471,MLFYUXOKUFOUMK5Q73RL0YTW,Delivered,200,200,1894200,5/7/2021,Lagos,Oshodi-Isolo
3341,Lagos,Renuzi Ventures,FALSE,6017191e09e73f2f7a598bd8,Knorr Chicken 17x50x8g ,9471,MLJWIACNYMD00CXP0RNHVGGA,Delivered,200,200,1894200,5/7/2021,Lagos,Oshodi-Isolo
3340,Lagos,Renuzi Ventures,FALSE,6017191e09e73f2f7a598bd8,Knorr Chicken 17x50x8g ,9471,ML0QIDEXQ9RU6SJIOL77YTCW,Cancelled,100,100,947100,5/7/2021,Lagos,Alimosho
3339,Lagos,Renuzi Ventures,FALSE,5fc8be073262da995e0d1a12,COWBELL CHOCO 22.5G SACHET,7841,MLGTHQ4006OEEA9SIJPXNEGG,Delivered,1,1,7841,5/7/2021,Lagos,Oshodi-Isolo
3339,Lagos,Generic Stores,FALSE,6076df4a69c51b4e80e6fa35,Lipton Lemon - 40cl X12,1080,MLPJFS1UECZE6QK0RZ0XVVTQ,Delivered,10,10,10800,5/7/2021,Lagos,Oshodi-Isolo
3338,Lagos,Deeski Store Limited,FALSE,6080461e69c51b4e80e7034f,HOLLANDIA EVAP MILK FULL CREAM - 60g X 48,3370,MLLT9K6F3PIEC6H7Y2PMEIMQ,Delivered,3,3,10110,5/7/2021,Lagos,Oshodi-Isolo
3337,Lagos,Deeski Store Limited,FALSE,6080446669c51b4e80e7031f,HOLLANDIA EVAP MILK FULL CREAM - 120g X 24,2760,MLQGANZNPMYUG4TCXPN9F5AQ,Cancelled,14,14,38640,5/7/2021,Lagos,Oshodi-Isolo
3336,Lagos,Deeski Store Limited,FALSE,6080446669c51b4e80e7031f,HOLLANDIA EVAP MILK FULL CREAM - 120g X 24,2760,MLH1B1J0JWTEOWXQXPVAQGFA,Cancelled,6,6,16560,5/7/2021,Lagos,Alimosho
3335,Lagos,Deeski Store Limited,FALSE,6080446669c51b4e80e7031f,HOLLANDIA EVAP MILK FULL CREAM - 120g X 24,2760,MLBRUXAHYXGKQEMWDD0NKL8A,Cancelled,7,7,19320,5/7/2021,Lagos,Alimosho
3334,Lagos,Deeski Store Limited,FALSE,6080446669c51b4e80e7031f,HOLLANDIA EVAP MILK FULL CREAM - 120g X 24,2760,MLU60THLCPZKOMU3740Y1BMQ,Cancelled,10,10,27600,5/7/2021,Lagos,Alimosho
3333,Lagos,Tripple P Dazzled,FALSE,606da1db69c51b4e80e6f71d,Golden Morn 900g,7650,MLJKZWS8GS4KUGQ2XLIN3LKW,Delivered,1,1,7650,5/7/2021,Lagos,Oshodi-Isolo
3333,Lagos,Deeski Store Limited,FALSE,6095113569c51b4e80e71d3b,DANGOTE REFINED SUGAR - 500g,4180,ML029B0NVUWUWJBP7IEYUHOG,Cancelled,1,1,4180,5/7/2021,Lagos,Oshodi-Isolo
3332,Lagos,Deeski Store Limited,FALSE,6080461e69c51b4e80e7034f,HOLLANDIA EVAP MILK FULL CREAM - 60g X 48,3370,MLDVA04MR7TKCMGJD2CCYIUW,Delivered,3,3,10110,5/7/2021,Lagos,Oshodi-Isolo
3331,Lagos,Tripple P Dazzled,FALSE,606c7b1069c51b4e80e6f6a0,Milo Sachet 20g,9170,MLFJZV0W5OEKA4GDH3X93GTA,Cancelled,1,1,9170,5/7/2021,Lagos,Oshodi-Isolo
3331,Lagos,Deeski Store Limited,FALSE,6080446669c51b4e80e7031f,HOLLANDIA EVAP MILK FULL CREAM - 120g X 24,2760,MLCLEI8XMK3UAGYHE8NLRUBA,Delivered,1,1,2760,5/7/2021,Lagos,Alimosho
3330,Lagos,Renuzi Ventures,FALSE,6017191e09e73f2f7a598bd8,Knorr Chicken 17x50x8g ,9471,MLRMU1KBMCN00S5DKEXXSZMA,Delivered,200,200,1894200,5/7/2021,Lagos,Alimosho
3329,Lagos,Deeski Store Limited,FALSE,6080461e69c51b4e80e7034f,HOLLANDIA EVAP MILK FULL CREAM - 60g X 48,3370,MLI8I3ND9U2E2L3SNTZJUNIQ,Delivered,3,3,10110,5/7/2021,Lagos,Oshodi-Isolo
3328,Lagos,Renuzi Ventures,FALSE,6017191e09e73f2f7a598bd8,Knorr Chicken 17x50x8g ,9471,MLX8KXO7XNHUKVM0EH2GOHWG,Delivered,100,100,947100,5/7/2021,Lagos,Oshodi-Isolo
3327,Lagos,Generic Stores,FALSE,6076df4a69c51b4e80e6fa35,Lipton Lemon - 40cl X12,1080,MLVNUSWKVUUKQW0YJ2DDJRVG,Delivered,30,30,32400,5/7/2021,Lagos,Oshodi-Isolo
3326,Lagos,Generic Stores,FALSE,60783ce4a6000742949a8257,THREE CROWNS POUCH 12 X 350G,9560,ML0BBBXLXHCEUYYW0CBNDVDQ,Cancelled,2,2,19120,5/7/2021,Lagos,Oshodi-Isolo
3325,Lagos,Mercy & Honey Ventures,FALSE,604f36d6b66cb5033cf457c9,PEAK 123 POUCH 12 X 400G,14248,MLNK8WSEKEG0KMLTQR9CWRPW,Delivered,2,2,28496,5/7/2021,Lagos,Oshodi-Isolo
3324,Lagos,Renuzi Ventures,FALSE,5fc8be073262da995e0d1a22,MIKSI CHOCO 17G,5000,MLDERSEM3C00OI2IPRW18O9Q,Cancelled,10,10,50000,5/7/2021,Lagos,Oshodi-Isolo
3323,Lagos,Deeski Store Limited,FALSE,6080446669c51b4e80e7031f,HOLLANDIA EVAP MILK FULL CREAM - 120g X 24,2760,MLX5NBY0FMAUOX6M5MDWUW8Q,Cancelled,10,10,27600,5/7/2021,Lagos,Oshodi-Isolo
3322,Lagos,Deeski Store Limited,FALSE,6080461e69c51b4e80e7034f,HOLLANDIA EVAP MILK FULL CREAM - 60g X 48,3370,MLPPJMEERW2K6PNPP7JR990A,Cancelled,21,21,70770,5/7/2021,Lagos,Kosofe
3321,Lagos,Deeski Store Limited,FALSE,6080446669c51b4e80e7031f,HOLLANDIA EVAP MILK FULL CREAM - 120g X 24,2760,MLPWGSPL9EI00P3CZDKQOSZQ,Cancelled,10,10,27600,5/7/2021,Lagos,Kosofe
3320,Lagos,Deeski Store Limited,FALSE,6080461e69c51b4e80e7034f,HOLLANDIA EVAP MILK FULL CREAM - 60g X 48,3370,ML07YBSF2LLU2PED0FOWG28Q,Delivered,20,20,67400,5/7/2021,Lagos,Oshodi-Isolo
3319,Lagos,Deeski Store Limited,FALSE,6080461e69c51b4e80e7034f,HOLLANDIA EVAP MILK FULL CREAM - 60g X 48,3370,MLTN80ZRAHDEQCRBYZ8XOKLG,Cancelled,20,20,67400,5/7/2021,Lagos,Ado-Odo/Ota
3318,Lagos,Deeski Store Limited,FALSE,6080461e69c51b4e80e7034f,HOLLANDIA EVAP MILK FULL CREAM - 60g X 48,3370,MLQEVWDUXSREYHLMSFWOG1UW,Cancelled,20,20,67400,5/7/2021,Lagos,Ado-Odo/Ota
3317,Lagos,Deeski Store Limited,FALSE,6080461e69c51b4e80e7034f,HOLLANDIA EVAP MILK FULL CREAM - 60g X 48,3370,MLDGRY57DK2UAUAF9TG4RGVA,Cancelled,19,19,64030,5/7/2021,Lagos,Ado-Odo/Ota
3316,Lagos,Tripple P Dazzled,FALSE,606463a669c51b4e80e6f3c6,MILO 5OOG REFILL,11378,MLTWHU0IH8B0CSYBPZCP5GLW,Cancelled,10,10,113780,5/7/2021,Lagos,Ado-Odo/Ota
3315,Lagos,Renuzi Ventures,FALSE,5fc8be073262da995e0d1a22,MIKSI CHOCO 17G,5000,MLJCGOWEAXKU07GQLLQNMVNA,Cancelled,1,1,5000,5/7/2021,Lagos,Agege
3315,Lagos,Renuzi Ventures,FALSE,5fc8be073262da995e0d1a1c,LOYA HI-CAL 350G,11275,ML2YI3WDQV0EQXKNQ83S000W,Cancelled,1,1,11275,5/7/2021,Lagos,Agege
3315,Lagos,Tripple P Dazzled,FALSE,606c7b1069c51b4e80e6f6a0,Milo Sachet 20g,9150,ML8R7FOGKYNE2GU4DB5U2IGA,Cancelled,2,2,18300,5/7/2021,Lagos,Ado-Odo/Ota
3315,Lagos,Renuzi Ventures,FALSE,5fcf9cc73262da995e0d1a9c,SUNLIGHT RELAUNCH YELLOW 2KG,5650,MLQ8TNZPGY0U66QHAUE5N0SQ,Cancelled,1,1,5650,5/7/2021,Lagos,Ado-Odo/Ota
3314,Lagos,Tripple P Dazzled,FALSE,606c7b1069c51b4e80e6f6a0,Milo Sachet 20g,9150,MLR3UEZIDH30GIKSAVMW0DCW,Cancelled,5,5,45750,5/7/2021,Lagos,Ado-Odo/Ota
3313,Lagos,Tripple P Dazzled,FALSE,606c7b1069c51b4e80e6f6a0,Milo Sachet 20g,9150,MLKAOV0K6MCEYGLCRHPFY7BG,Cancelled,2,2,18300,5/7/2021,Lagos,Ado-Odo/Ota
3312,Lagos,Tripple P Dazzled,FALSE,606c7b1069c51b4e80e6f6a0,Milo Sachet 20g,9150,MLP17TQDKUTU6X94UEFTCMWQ,Cancelled,10,10,91500,5/7/2021,Lagos,Ado-Odo/Ota
3311,Lagos,Deeski Store Limited,FALSE,6086c95769c51b4e80e70d4c,Big Bull Rice - 50kg,25000,MLJT0XBB97PUUY1JZ0DUBGZW,Delivered,200,200,5000000,5/7/2021,Lagos,Alimosho
3310,Lagos,MUL,FALSE,6076c792a6000742949a8146,INDOMIE BELLE FULL PACK - 16 X 280GMS,3690,MLWIVDZS20XKMRYGP5V3FFJQ,Cancelled,1,1,3690,5/6/2021,Lagos,Ado-Odo/Ota
3309,Lagos,MUL,FALSE,6076c792a6000742949a814e,INDOMIE CHICKEN HUNGRYMAN - 24 X 180GMS,3628.5,ML0XXYDE6LWE0BZNGJINMEPA,Delivered,1,1,3628.5,5/6/2021,Lagos,Alimosho
3308,Lagos,Mercy & Honey Ventures,FALSE,604f3538b66cb5033cf457c7,THREE CROWNS POUCH 12 X 350G,9327,MLFXJBN2Z16KUJ04XI0MTS8Q,Cancelled,2,2,18654,5/6/2021,Lagos,Ado-Odo/Ota
3307,Lagos,Generic Stores,FALSE,60783ce4a6000742949a8257,THREE CROWNS POUCH 12 X 350G,9560,MLYSHSQNQASU0YXKWYUJW56Q,Cancelled,2,2,19120,5/6/2021,Lagos,Ado-Odo/Ota
3306,Lagos,Tripple P Dazzled,FALSE,606463a669c51b4e80e6f3c6,MILO 5OOG REFILL,11378,MLG9W0P4LB00YW0EIQ3FRX1G,Delivered,10,10,113780,5/6/2021,Ogun,Ado-Odo/Ota
3306,Lagos,Tripple P Dazzled,FALSE,606c7b1069c51b4e80e6f6a0,Milo Sachet 20g,9150,MLN8RJQZNDK0CUJNESDCXGJQ,Cancelled,100,100,915000,5/6/2021,Ogun,Ado-Odo/Ota
3305,Lagos,Generic Stores,FALSE,6076df4a69c51b4e80e6fa35,Lipton Lemon - 40cl X12,1080,ML9JAB9NHN4K0USVUJK2ZOWA,Delivered,10,10,10800,5/6/2021,Lagos,Ado-Odo/Ota
3304,Lagos,Generic Stores,FALSE,6076df4a69c51b4e80e6fa35,Lipton Lemon - 40cl X12,1080,MLXI5VP8Q63ESCWM00RY6TWG,Delivered,10,10,10800,5/6/2021,Lagos,Ado-Odo/Ota
3303,Lagos,Generic Stores,FALSE,6076df4a69c51b4e80e6fa35,Lipton Lemon - 40cl X12,1080,MLTFKDEMD6AEUYARXZINTIOA,Delivered,10,10,10800,5/6/2021,Lagos,Alimosho
3302,Lagos,Renuzi Ventures,FALSE,6062fb7269c51b4e80e6f2f6,Mirinda Orange Pet- 50Clx12,1128,MLWACXKSXIR0MOZXMGFQYD1Q,Delivered,10,10,11280,5/6/2021,Lagos,Alimosho
3301,Lagos,Renuzi Ventures,FALSE,6062fb7269c51b4e80e6f2f6,Mirinda Orange Pet- 50Clx12,1128,MLC40VWNURLUATXOF9HBM6TA,Delivered,5,5,5640,5/6/2021,Lagos,Alimosho
3301,Lagos,Generic Stores,FALSE,6076dfae69c51b4e80e6fa37,Teem Soda - 50cl X12,1015,ML7CHVD7VG1EAS0IQUE1CJSQ,Delivered,5,5,5075,5/6/2021,Lagos,Alimosho
3300,Lagos,Generic Stores,FALSE,6076dfae69c51b4e80e6fa37,Teem Soda - 50cl X12,1015,MLOHUBD0ZOZE6LS08MQ77AUA,Delivered,10,10,10150,5/6/2021,Lagos,Ado-Odo/Ota
3299,Lagos,Generic Stores,FALSE,6076df4a69c51b4e80e6fa35,Lipton Lemon - 40cl X12,1080,MLNVMMWI9PYKU3H52N837ING,Cancelled,10,10,10800,5/6/2021,Lagos,Ado-Odo/Ota
3298,Lagos,Generic Stores,FALSE,6076dfae69c51b4e80e6fa37,Teem Soda - 50cl X12,1015,MLBRKCMYBF5KG7V5M7X2NKWW,Cancelled,10,10,10150,5/6/2021,Lagos,Ado-Odo/Ota
3298,Lagos,Generic Stores,FALSE,6076df4a69c51b4e80e6fa35,Lipton Lemon - 40cl X12,1080,MLXYOLSGRXMU0OUDX0KTNNYA,Cancelled,10,10,10800,5/6/2021,Lagos,Ado-Odo/Ota
3297,Lagos,Generic Stores,FALSE,6076df4a69c51b4e80e6fa35,Lipton Lemon - 40cl X12,1080,ML1RJYOMOOC0EFINNLO5DYKA,Delivered,10,10,10800,5/6/2021,Lagos,Ado-Odo/Ota
3296,Lagos,Generic Stores,FALSE,6076df4a69c51b4e80e6fa35,Lipton Lemon - 40cl X12,1080,MLXMQ44VYNKKCBZCPBNBMBLA,Delivered,20,20,21600,5/6/2021,Lagos,Ado-Odo/Ota
3295,Lagos,Deeski Store Limited,FALSE,6080446669c51b4e80e7031f,HOLLANDIA EVAP MILK FULL CREAM - 120g X 24,2760,MLK5DQWVCNXKOYFNF9DQTGZW,Cancelled,2,2,5520,5/6/2021,Lagos,Ado-Odo/Ota
3295,Lagos,Deeski Store Limited,FALSE,6080453869c51b4e80e70333,HOLLANDIA EVAP MILK 120g X 24 SLIM,2605,MLR7OMRZCG0EMSLEY03CXGFA,Cancelled,1,1,2605,5/6/2021,Lagos,Ado-Odo/Ota
3295,Lagos,MUL,FALSE,6076c792a6000742949a8150,INDOMIE SUPER PACK CHICKEN FLAVOR - 120gx40,3895,ML7ZZBNGTSRUC2LF5BSLJ00A,Cancelled,2,2,7790,5/6/2021,Lagos,Oshodi-Isolo
3295,Lagos,Ecopeaks Limited,FALSE,6050914669c51b4e80e6ed5e,DANO COOL COW POWDER 12G,8508,ML6ZBWMBSOO0YRLP6ZZWW02W,Delivered,1,1,8508,5/6/2021,Lagos,Ado-Odo/Ota
3295,Lagos,Deeski Store Limited,FALSE,6080461e69c51b4e80e7034f,HOLLANDIA EVAP MILK FULL CREAM - 60g X 48,3370,MLELZGOSFOTEI8NM4WU0WQPW,Cancelled,2,2,6740,5/6/2021,Lagos,Ado-Odo/Ota
3295,Lagos,MUL,FALSE,6076c792a6000742949a8146,INDOMIE BELLE FULL PACK - 16 X 280GMS,3690,ML6LD2FGLQ2U0Z3JSHH6CTIA,Delivered,1,1,3690,5/6/2021,Lagos,Ado-Odo/Ota
3294,Lagos,Generic Stores,FALSE,6076dfae69c51b4e80e6fa37,Teem Soda - 50cl X12,1015,MLF3EPQTIFBEQ4Q77MI6LW0A,Cancelled,10,10,10150,5/6/2021,Lagos,Ado-Odo/Ota
3294,Lagos,Generic Stores,FALSE,6076df4a69c51b4e80e6fa35,Lipton Lemon - 40cl X12,1080,ML01CYNYPRG0GPWWRS3W301G,Delivered,10,10,10800,5/6/2021,Lagos,Ado-Odo/Ota
3294,Lagos,Generic Stores,FALSE,6076df4a69c51b4e80e6fa35,Lipton Lemon - 40cl X12,1080,MLZEXXLYTCV0C7OKI04PL4DA,Cancelled,10,10,10800,5/6/2021,Lagos,Alimosho
3293,Lagos,Tripple P Dazzled,FALSE,606c7b1069c51b4e80e6f6a0,Milo Sachet 20g,9150,MLOPYBSR40IKYKAEMLRIQPRQ,Cancelled,10,10,91500,5/6/2021,Lagos,Ado-Odo/Ota
3292,Lagos,Tripple P Dazzled,FALSE,606c7b1069c51b4e80e6f6a0,Milo Sachet 20g,9150,ML7WOCDR0AQKMPQZY2YHZRHQ,Delivered,70,70,640500,5/6/2021,Lagos,Ado-Odo/Ota
3291,Lagos,Generic Stores,FALSE,6076dfae69c51b4e80e6fa37,Teem Soda - 50cl X12,1015,MLPIPRY6T8AU2E0HFKOPNEKW,Cancelled,5,5,5075,5/6/2021,Lagos,Ado-Odo/Ota
3290,Lagos,Generic Stores,FALSE,6076dfae69c51b4e80e6fa37,Teem Soda - 50cl X12,1015,MLAYOYIUI1O0Q4KVJHLRRQKG,Cancelled,5,5,5075,5/6/2021,Lagos,Ikeja
3289,Lagos,Renuzi Ventures,FALSE,6062fb7269c51b4e80e6f2f6,Mirinda Orange Pet- 50Clx12,1128,MLRD1DPLJZL02SKENDSYFTQA,Cancelled,5,5,5640,5/6/2021,Lagos,Ikeja
3288,Lagos,Renuzi Ventures,FALSE,6062fb7269c51b4e80e6f2f6,Mirinda Orange Pet- 50Clx12,1128,ML3DSEHDRX1KK440W5EAYMRG,Cancelled,5,5,5640,5/6/2021,Lagos,Ikeja
3287,Lagos,Renuzi Ventures,FALSE,6062fb7269c51b4e80e6f2f6,Mirinda Orange Pet- 50Clx12,1128,MLIUMRV2OANE0U9ZKJPCEKEQ,Cancelled,5,5,5640,5/6/2021,Lagos,Ikeja
3286,Lagos,Ecopeaks Limited,FALSE,60085e1b09e73f2f7a595dd6,Indomie Chicken Flavour 70gm,2327,ML4Z7KH5Z0SKUVAZMMINSIYA,Delivered,2,2,4654,5/6/2021,Lagos,Ikeja
3286,Lagos,Generic Stores,FALSE,6076df4a69c51b4e80e6fa35,Lipton Lemon - 40cl X12,1080,MLEIADPUSUUKOTFMGEFPPPLG,Delivered,5,5,5400,5/6/2021,Lagos,Oshodi-Isolo
3285,Lagos,Deeski Store Limited,FALSE,6080461e69c51b4e80e7034f,HOLLANDIA EVAP MILK FULL CREAM - 60g X 48,3370,MLQG03EIWOYEEDF5RGUAK0AG,Delivered,1,1,3370,5/6/2021,Lagos,Oshodi-Isolo
3285,Lagos,Tripple P Dazzled,FALSE,606c7b1069c51b4e80e6f6a0,Milo Sachet 20g,9150,ML0QGWFYVJBEYK702ESW0JQQ,Delivered,1,1,9150,5/6/2021,Lagos,Oshodi-Isolo
3284,Lagos,Tripple P Dazzled,FALSE,606c7b1069c51b4e80e6f6a0,Milo Sachet 20g,9150,ML2UVJENBR8ESV7RHNQXRJSG,Delivered,70,70,640500,5/6/2021,Lagos,Ikeja
3283,Lagos,Tripple P Dazzled,FALSE,606d9b2769c51b4e80e6f70c,Milo  450g,11150,MLWS0BRZ105EO4XYEA22GWGG,Cancelled,80,80,892000,5/6/2021,Lagos,Ikeja
3282,Lagos,Tripple P Dazzled,FALSE,606c7b1069c51b4e80e6f6a0,Milo Sachet 20g,9150,MLSIL4CI3ELEOBLO6K2SUC1W,Cancelled,30,30,274500,5/6/2021,Lagos,Ikeja
3281,Lagos,Mercy & Honey Ventures,FALSE,604f3538b66cb5033cf457c7,THREE CROWNS POUCH 12 X 350G,9327,MLUAJ6AOOXU00VQO2HSCHP0A,Cancelled,20,20,186540,5/6/2021,Lagos,Lagos Mainland
3280,Lagos,Tripple P Dazzled,FALSE,606c7b1069c51b4e80e6f6a0,Milo Sachet 20g,9150,MLHG0OX2LWKK2R0DIJRZJTEW,Delivered,100,100,915000,5/6/2021,Lagos,Kosofe
3279,Lagos,Tripple P Dazzled,FALSE,606c7b1069c51b4e80e6f6a0,Milo Sachet 20g,9150,MLZI0MGHGKPEQOZBFUQYMZVA,Delivered,50,50,457500,5/6/2021,Lagos,Lagos Mainland
3278,Lagos,Tripple P Dazzled,FALSE,606c7b1069c51b4e80e6f6a0,Milo Sachet 20g,9150,MLVNBXH7BMOUCCS2V1FVHSTQ,Delivered,1,1,9150,5/6/2021,Lagos,Kosofe
3278,Lagos,Renuzi Ventures,FALSE,5fbbadadcc62feba7ebd424c,Axe Body Spray Excite,950,MLHPNRTHNHJUIVPJBOJZ5Y0G,Cancelled,1,1,950,5/6/2021,Lagos,Lagos Island
3277,Lagos,Tripple P Dazzled,FALSE,606c7b1069c51b4e80e6f6a0,Milo Sachet 20g,9150,ML5HEFDEC6TUY1YSTMLJSEZQ,Cancelled,50,50,457500,5/6/2021,Lagos,Ikeja
3276,Lagos,Tripple P Dazzled,FALSE,606c7b1069c51b4e80e6f6a0,Milo Sachet 20g,9150,MLWGHDS3IXDKQHZMPK65RH6Q,Cancelled,50,50,457500,5/6/2021,Lagos,Ikeja
3275,Lagos,Tripple P Dazzled,FALSE,606c7b1069c51b4e80e6f6a0,Milo Sachet 20g,9150,MLGPLFMG3DMKYUOA1Z0NME3G,Delivered,50,50,457500,5/6/2021,Lagos,Ikeja
3274,Lagos,Ecopeaks Limited,FALSE,6008646609e73f2f7a595e3a,Golden Penny Spaghetti,4766,MLGQYZAPUISK2H3TT601MLNG,Cancelled,1,1,4766,5/6/2021,Lagos,Oshodi-Isolo
3274,Lagos,Renuzi Ventures,FALSE,5fca12e83262da995e0d1a6b,Sure Women Body Spray Tropical 250ml,1000,MLXR1ZZ5GF2EYQCMPDUWMYMA,Cancelled,1,1,1000,5/6/2021,Lagos,Ikeja
3274,Lagos,MUL,FALSE,6076c792a6000742949a816f,POWER PASTA- 20x475g,4305,MLB0UZA4NH1KWNEZW5BZW7ZG,Delivered,1,1,4305,5/6/2021,Lagos,Ikeja
3273,Lagos,Ecopeaks Limited,FALSE,6008646609e73f2f7a595e3a,Golden Penny Spaghetti,4766,MLQU8LYWRPLEYXEFD40IC7BA,Cancelled,3,3,14298,5/5/2021,Lagos,Ikeja
3272,Lagos,Deeski Store Limited,FALSE,6080461e69c51b4e80e7034f,HOLLANDIA EVAP MILK FULL CREAM - 60g X 48,3370,ML83WE97EHHKSEDKWXOE0ACW,Delivered,1,1,3370,5/5/2021,Lagos,Ikeja
3272,Lagos,Deeski Store Limited,FALSE,6080446669c51b4e80e7031f,HOLLANDIA EVAP MILK FULL CREAM - 120g X 24,2760,MLZDG6YRCHMEMG2TW0KWOP8A,Delivered,3,3,8280,5/5/2021,Lagos,Lagos Island
3271,Lagos,Deeski Store Limited,FALSE,6080461e69c51b4e80e7034f,HOLLANDIA EVAP MILK FULL CREAM - 60g X 48,3370,MLORTW8TKAWEWWU5PWU2LZOQ,Delivered,3,3,10110,5/5/2021,Lagos,Lagos Island
3270,Lagos,Deeski Store Limited,FALSE,6080461e69c51b4e80e7034f,HOLLANDIA EVAP MILK FULL CREAM - 60g X 48,3370,MLURWXZO0LYKQVQH2GJMYESA,Delivered,3,3,10110,5/5/2021,Lagos,Lagos Island
3269,Lagos,Deeski Store Limited,FALSE,6080461e69c51b4e80e7034f,HOLLANDIA EVAP MILK FULL CREAM - 60g X 48,3370,ML9O0S9SFIBEKMQSGVV27X8W,Delivered,3,3,10110,5/5/2021,Lagos,Lagos Island
3268,Lagos,Deeski Store Limited,FALSE,6080446669c51b4e80e7031f,HOLLANDIA EVAP MILK FULL CREAM - 120g X 24,2760,MLXB9ZOZQDYKIASKJGX993CW,Delivered,4,4,11040,5/5/2021,Lagos,Ikeja
3267,Lagos,Deeski Store Limited,FALSE,6080446669c51b4e80e7031f,HOLLANDIA EVAP MILK FULL CREAM - 120g X 24,2760,MLSZXOZWLYLUEMTGCOS6C65Q,Delivered,4,4,11040,5/5/2021,Lagos,Ikeja
3266,Lagos,Deeski Store Limited,FALSE,6080446669c51b4e80e7031f,HOLLANDIA EVAP MILK FULL CREAM - 120g X 24,2760,MLWHMKDLG8N02JHICYUR4OOQ,Delivered,4,4,11040,5/5/2021,Lagos,Ikeja
3265,Lagos,Renuzi Ventures,FALSE,5fcf9cc73262da995e0d1a9c,SUNLIGHT RELAUNCH YELLOW 2KG,5650,MLA36LMTBQR0EGEDNORTUR8G,Delivered,20,20,113000,5/5/2021,Lagos,Ikeja
